# time, t, r, theta, phi, dt/dtau, dr/dtau, dtheta/dtau, dphi/dtau
  0.0000000E+00  0.0000000E+00  6.0000000E+00  1.5707963E+00  0.0000000E+00  1.3372355E+00  0.0000000E+00  0.0000000E+00  8.5737050E-02
  1.0200000E+00  1.3639802E+00  6.0000000E+00  1.5707963E+00  8.7451791E-02  1.3372355E+00  1.4286608E-18 -1.4421718E-18  8.5737050E-02
  1.0300000E+00  1.3773526E+00  6.0000000E+00  1.5707963E+00  8.8309162E-02  1.3372355E+00  1.4426673E-18 -1.4563108E-18  8.5737050E-02
  1.0400000E+00  1.3907249E+00  6.0000000E+00  1.5707963E+00  8.9166532E-02  1.3372355E+00  1.4566737E-18 -1.4704497E-18  8.5737050E-02
  1.0500000E+00  1.4040973E+00  6.0000000E+00  1.5707963E+00  9.0023903E-02  1.3372355E+00  1.4706802E-18 -1.4845886E-18  8.5737050E-02
  1.0600000E+00  1.4174696E+00  6.0000000E+00  1.5707963E+00  9.0881273E-02  1.3372355E+00  1.4846867E-18 -1.4987276E-18  8.5737050E-02
  1.0700000E+00  1.4308420E+00  6.0000000E+00  1.5707963E+00  9.1738644E-02  1.3372355E+00  1.4986932E-18 -1.5128665E-18  8.5737050E-02
  1.0800000E+00  1.4442143E+00  6.0000000E+00  1.5707963E+00  9.2596014E-02  1.3372355E+00  1.5126997E-18 -1.5270055E-18  8.5737050E-02
  1.0900000E+00  1.4575867E+00  6.0000000E+00  1.5707963E+00  9.3453385E-02  1.3372355E+00  1.5267061E-18 -1.5411444E-18  8.5737050E-02
  1.1000000E+00  1.4709590E+00  6.0000000E+00  1.5707963E+00  9.4310755E-02  1.3372355E+00  1.5407126E-18 -1.5552833E-18  8.5737050E-02
  1.1100000E+00  1.4843314E+00  6.0000000E+00  1.5707963E+00  9.5168126E-02  1.3372355E+00  1.5547191E-18 -1.5694223E-18  8.5737050E-02
  1.1200000E+00  1.4977038E+00  6.0000000E+00  1.5707963E+00  9.6025496E-02  1.3372355E+00  1.5687256E-18 -1.5835612E-18  8.5737050E-02
  1.1300000E+00  1.5110761E+00  6.0000000E+00  1.5707963E+00  9.6882867E-02  1.3372355E+00  1.5827320E-18 -1.5977002E-18  8.5737050E-02
  1.1400000E+00  1.5244485E+00  6.0000000E+00  1.5707963E+00  9.7740237E-02  1.3372355E+00  1.5967385E-18 -1.6118391E-18  8.5737050E-02
  1.1500000E+00  1.5378208E+00  6.0000000E+00  1.5707963E+00  9.8597608E-02  1.3372355E+00  1.6107450E-18 -1.6259780E-18  8.5737050E-02
  1.1600000E+00  1.5511932E+00  6.0000000E+00  1.5707963E+00  9.9454978E-02  1.3372355E+00  1.6247515E-18 -1.6401170E-18  8.5737050E-02
  1.1700000E+00  1.5645655E+00  6.0000000E+00  1.5707963E+00  1.0031235E-01  1.3372355E+00  1.6387580E-18 -1.6542559E-18  8.5737050E-02
  1.1800000E+00  1.5779379E+00  6.0000000E+00  1.5707963E+00  1.0116972E-01  1.3372355E+00  1.6527644E-18 -1.6683949E-18  8.5737050E-02
  1.1900000E+00  1.5913102E+00  6.0000000E+00  1.5707963E+00  1.0202709E-01  1.3372355E+00  1.6667709E-18 -1.6825338E-18  8.5737050E-02
